SupplierName,OrderNumber,OrderDate,RequiredDeliveryDate,RequestNumber,RequestDate,CostCenter,MedCode,MedDescription,InvoiceNumber,ReceivedDate,AmountRequested,AmountPurchased,AmountReceived,OrderPercentageFulfillment
"NADRO, S.A.P.I. DE C.V.",265945.0,2018-04-19,2018-04-20,54667.0,2018-04-19,MEDICAMENTOS,3302350,ZALDIAR 37.5/325 MG C/10 TAB(PARACETAMOL/TRAMADOL),,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",266592.0,2018-04-27,2018-04-30,54827.0,2018-04-27,MEDICAMENTOS,1000280,FILATIL 300 MCG JER PRELL C/1 FILGRASTIM,PM-13678261,2018-04-28,6.0,6.0,5,83.33
"NADRO, S.A.P.I. DE C.V.",267108.0,2018-05-07,2018-05-08,54998.0,2018-05-07,MEDICAMENTOS,3301806,MOTRIN INF 120ML SUSP FSA(IBUPROFENO),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",267370.0,2018-05-09,2018-05-10,55058.0,2018-05-09,MEDICAMENTOS,3300365,SINTROM 4MG C/30 TAB ACENOCUMAROL,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",267370.0,2018-05-09,2018-05-10,55058.0,2018-05-09,MEDICAMENTOS,3301683,ZYPREXA 10MG C/7 (OLANZAPINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",267565.0,2018-05-10,2018-05-11,55064.0,2018-05-10,MEDICAMENTOS,3300668,TRADOL (TRAMADOL) 100MG/2ML AMP,,,20.0,20.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",267848.0,2018-05-15,2018-05-16,55179.0,2018-05-15,MEDICAMENTOS,3301406,NIMOTOP 10MG AMP 50ML (NIMODIPINO),,,10.0,10.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",267924.0,2018-05-16,2018-05-17,55196.0,2018-05-16,MEDICAMENTOS,3301406,NIMOTOP 10MG AMP 50ML (NIMODIPINO),,,10.0,10.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",268030.0,2018-05-17,2018-05-18,55226.0,2018-05-17,MEDICAMENTOS,3300983,BRISTAFLAM (ACECLOFENACO) 1.5 G/100 G CREMA 60 G,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",268030.0,2018-05-17,2018-05-18,55226.0,2018-05-17,MEDICAMENTOS,3300295,CLENDIX 300MG C/21 CAPS(CLINDAMICINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",268030.0,2018-05-17,2018-05-18,55226.0,2018-05-17,MEDICAMENTOS,3301249,ETERNAL (VITAMINA E) 400 UI CAP C/99,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",268030.0,2018-05-17,2018-05-18,55226.0,2018-05-17,MEDICAMENTOS,3302247,ILOSONE 125MG 120ML SUSPENCION(ERITROMICINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",268030.0,2018-05-17,2018-05-18,55226.0,2018-05-17,MEDICAMENTOS,3301535,NORMEX LECHE DE MAGNESIA 180ML(LECHE DE MAGNESIA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",268877.0,2018-05-28,2018-05-29,55433.0,2018-05-28,MEDICAMENTOS,3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,,,5.0,5.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",268893.0,2018-05-28,2018-05-29,55448.0,2018-05-28,MEDICAMENTOS,3300604,AVAPENA (CLOROPIRAMINA) 20 MG/2 ML AMP,,,30.0,30.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",269532.0,2018-06-05,2018-06-06,55588.0,2018-06-05,MEDICAMENTOS,3301523,AVELOX (MOXIFLOXACINO) 400 MG TAB C/7,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",269628.0,2018-06-06,2018-06-07,55608.0,2018-06-06,MEDICAMENTOS,3301523,AVELOX (MOXIFLOXACINO) 400 MG TAB C/7,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",270219.0,2018-06-12,2018-06-13,0.0,,MEDICAMENTOS,3301492,AKINETON (BIPERIDENO) 2MG TAB C/30,,,0.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",270331.0,2018-06-13,2018-06-14,55744.0,2018-06-13,MEDICAMENTOS,3302663,ENALADIL 10MG C/10 TAB(ENALAPRIL),PM-13831957,2018-06-14,3.0,3.0,1,33.33
"NADRO, S.A.P.I. DE C.V.",270331.0,2018-06-13,2018-06-14,55744.0,2018-06-13,MEDICAMENTOS,3301003,HIDRASEC 30MG C/18 SOBRES(RACECADOTRILO),,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",270927.0,2018-06-21,2018-06-22,55889.0,2018-06-21,MEDICAMENTOS,1000268,GI HALOPERIL (HALOPERIDOL) 5MG/ML AMP,,,10.0,12.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",270927.0,2018-06-21,2018-06-22,55889.0,2018-06-21,MEDICAMENTOS,3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),,,3.0,3.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",270927.0,2018-06-21,2018-06-22,55889.0,2018-06-21,MEDICAMENTOS,3300663,VANCOCIN CP 1G AMP (VANCOMICINA),,,10.0,10.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3302780,CEFTREX IV (CEFTRIAXONA) 1 G /10 ML FAM,,,6.0,6.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3301959,CIPROFLOX (CIPROFLOXACINO) 400 MG/200 ML FAM,,,10.0,10.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3300399,HUMALOG KWIKPEN JER PRELL 3ML (INSULINA LISPRO (ORIGEN ADN R,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3301317,LANTUS SOLOSTAR PLUMA 100UI 3 ML C/1 (INSULINA GLARGINA),,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3302452,LASIX 20MG 2ML AMP (FUROSEMIDA),,,15.0,15.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3302615,MICCIL 0.5MG AMP 2ML (BUMETANIDA),,,30.0,30.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3300627,NEPRO HP 236 ML VAINILLA,,,10.0,10.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271609.0,2018-07-02,2018-07-03,56058.0,2018-07-02,MEDICAMENTOS,3301758,TARGOCID 400MG AMP (TEICOPLANINA),,,3.0,3.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302189,ACANOL (LOPERAMIDA) 2MG TAB C/12,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301625,ALDACTONE A (ESPIRONOLACTONA) 25MG TAB C/30,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300442,ALEVIAN DUO (DIMETICONA/PINAVERIO) 300MG/100MG CAP C/16,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302943,ALMAX (ALMAGATO) 1.5G/15ML SUSP SOBRES C/24,,,3.0,3.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300190,ANGIOTROFIN RETARD (DILTIAZEM) 240 MG TAB C/10,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300141,ARCALION (SULBUTIAMINA) 200 MG TAB C/20,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301411,ASPIRINA JUNIOR (ACIDO ACETILSALICILICO) 100 MG TAB C/60,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300904,ATARAX (HIDROXIZINA) 10 MG GRAG C/30,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304982,ATOZET (EZETIDIMA/ATORVASTATINA) 10 MG/40 MG TAB C/30,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301071,CALTRATE 600+D (CALCIO/VITAMINA B3) 600 MG /400 UI TAB C/30,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301580,CARNOTPRIM (METOCLOPRAMIDA) 10 MG COMP C/20,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302897,CO DIOVAN 320MG/12.5 MG GRA CAJ C/30,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302328,CO PLAVIX 75/100 MG C/28 TAB (CLOPIDOGREL/AAS),,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301376,CONTUMAX POLVO 17G C/15 SOBRES (MACROGOL 3350),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301594,CORPOTASIN CL C/50 TAB AMSTRONG,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301329,DABEX 500 C/60 TAB(METFORMINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3303004,DIMOFLAX .5/200MG.C/45CAPS.CLEBOPRIDA/SIMETICONA,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301540,DOLAC 30MG SUBLINGUAL C/2 TAB KETOROLACO,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300946,DORIXINA RELAX 125/5MG C/20 CPR(LISINA/CICLOBENZAPRINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304652,EKLIRA GENUAIR 322MG 60 DOSIS (BROMURO DE ACLIDINIO),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301375,EXFORGE HCT 5/160/12.5 C/28 CPR(AMLODIPINO/VALSARTAN/HIDROCL,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300289,HISTIACIL NF ADULTO JARABE 150MLDEXTROMETORFANO/AMBROXOL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300115,INDAFLEX 2.5% CREMA 40G TUBO(INDOMETACINA),,,6.0,6.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301464,ITALDERMOL 4G C/10 GASAS(TRITICUM VULGARE),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301480,LIBERTRIM 100MG C/20 CPR TRIMEBUTINA,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300142,LIPITOR 80MG C/30 TAB(ATORVASTATINA),,,1.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302579,METICORTEN 50MG C/20 TAB(PREDNISONA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304763,MOTRIN 800MG GRA FCO C/45 (IBUPROFENO),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304669,"NEBAPOL 30G UNG NEOMICINA,BACITRACINA,POLIMIXINA B",,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302046,NORFENON 150MG C/30 TAB(PROPAFENONA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302686,NORFLEX PLUS 35/450MG C/50 TAB (ORFENADRINA/PARACETAMOL),,,4.0,4.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301381,PEPTOBISMOL SUSP 118ML CEREZA (SUBSALICILATO DE BISMUTO),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301924,PLAVIX 75MG C/14 TAB (CLOPIDOGREL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300531,PLIDAN 10MG C/20 GRAGEASPARGEVERINA/,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301007,RANTUDIL 60MG C/28 CAPSACEMETACINA,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300701,RINELON 0.050G SPRAY NASAL 18ML(MOMETASONA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304731,RIOPAN GEL C/10 SOB 10ML,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301074,RISPERDAL 100MG GOTAS 60ML(RISPERIDONA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300195,SIBELIUM 5MG C/60 CAPS FLUNARIZINA,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301148,TRADOL (TRAMADOL) 100MG/ML GOTAS 10ML,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3301736,TRAZIL OFTENO 15ML SOL GTS(TOBRAMICINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3300533,TRITACE 5MG C/16 TAB (RAMIPRIL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304529,ULTIBRO BREEZHALER 110/50MCG 30CAPS INDACATEROL/GLICOPIRRONI,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304775,XARELTO 10 MG CAJA C/30,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3304865,XL-3 325-10-4 MG C/8 TABS.,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302539,ZALDIAR 37.5/325 MG C/20 TAB(PARACETAMOL/TRAMADOL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271614.0,2018-07-02,2018-07-03,56084.0,2018-07-02,MEDICAMENTOS,3302766,ZYPREXA 5MG C/14 TAB(OLANZAPINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271748.0,2018-07-03,2018-07-10,56121.0,2018-07-03,MEDICAMENTOS,3301643,MENSIFEM C/30 TAB CIMICIFUGA RECEMOSA,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271763.0,2018-07-03,2018-07-04,56111.0,2018-07-03,MEDICAMENTOS,3300392,LEVEMIR FLEXPEN R AMP 100U/ML C/1 (INSULINA DETEMIR),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271763.0,2018-07-03,2018-07-04,56111.0,2018-07-03,MEDICAMENTOS,3300627,NEPRO HP 236 ML VAINILLA,,,5.0,5.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271763.0,2018-07-03,2018-07-04,56111.0,2018-07-03,MEDICAMENTOS,3301406,NIMOTOP 10MG AMP 50ML (NIMODIPINO),,,10.0,10.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3302189,ACANOL (LOPERAMIDA) 2MG TAB C/12,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301984,ACTRON (IBUPROFENO) 600MG CAP C/10,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301020,AFRIN ADULTO (OXIMETAZOLINA ) 0.050% SPRAY 20ML,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3302385,ALLEGRA (FEXOFENADINA) 120MG COMP C/10,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3302391,ANTIFLUDES 50 MG/3 MG/300 MG CAP C/24,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301411,ASPIRINA JUNIOR (ACIDO ACETILSALICILICO) 100 MG TAB C/60,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3300205,ATACAND (CANDESARTAN CILEXETILO) 16 MG TAB C/14,,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3300367,CONCOR 1.25MG C/30 GRAG(BISOPROLOL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3300358,CONCOR 10MG C/30 GRAG(BISOPROLOL),,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301594,CORPOTASIN CL C/50 TAB AMSTRONG,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3300942,COZAAR 50MG C/15 GRAGEAS(LOSARTAN) MERCK,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3302120,HALDOL (HALOPERIDOL) 5 MG TAB C/20,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3300115,INDAFLEX 2.5% CREMA 40G TUBO(INDOMETACINA),,,10.0,10.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3302665,ITALDERMOL (G)/0.1/100G TBO 30G(TRITICUM VULGARE/GENTAMICIN,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301690,LIPITOR 20MG C/15 TAB(ATORVASTATINA),,,1.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3300695,METICEL OFT 10ML 5MG/ML 0.5%(HIPROMELOSA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3300870,MICOSTATIN SUSP 30 DOSIS(NISTATINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3302319,NEXIUM MUPS 40MG C/14 TABS (ESOMEPRAZOL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301924,PLAVIX 75MG C/14 TAB (CLOPIDOGREL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3302304,SOMAZINA 500MG C/20 TAB(CITICOLINA),,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301564,TAFIROL 1GR C/20 TAB (PARACETAMOL),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301496,TOBRADEX 3.5GR UNGUENTO(TOBRAMICINA/DEXAMETASONA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301148,TRADOL (TRAMADOL) 100MG/ML GOTAS 10ML,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",271766.0,2018-07-03,2018-07-04,56117.0,2018-07-03,MEDICAMENTOS,3301508,VIVITAR 100MG C/30 (ESPIRONOLACTONA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",272059.0,2018-07-05,2018-07-06,56159.0,2018-07-05,MEDICAMENTOS,3302639,MOTRIN 400MG C/45 GRAGEAS(IBUPROFENO),,,2.0,2.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",272389.0,2018-07-09,2018-07-10,56228.0,2018-07-09,MEDICAMENTOS,3302391,ANTIFLUDES 50 MG/3 MG/300 MG CAP C/24,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",273676.0,2018-07-24,2018-07-25,56548.0,2018-07-24,MEDICAMENTOS,3302252,MICARDIS 40MG C/14 TAB(TELMISARTAN),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274238.0,2018-07-31,2018-08-01,56673.0,2018-07-31,MEDICAMENTOS,3301055,ULCODERMA UNGUENTO 15G (CLORANFENICOL/COLAGEASA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274349.0,2018-08-01,2018-08-02,56690.0,2018-08-01,MEDICAMENTOS,3302831,TRILEPTAL 300MG C/20 TAB(OXCARBAZEPINA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274466.0,2018-08-02,2018-08-03,56699.0,2018-08-02,MEDICAMENTOS,3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,,,15.0,15.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274466.0,2018-08-02,2018-08-03,56699.0,2018-08-02,MEDICAMENTOS,3300913,DILAR 20MG 2ML AMPULA PARAMETASONA,,,20.0,20.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274617.0,2018-08-06,2018-08-07,56762.0,2018-08-06,MEDICAMENTOS,3301251,RIFOCYNA SPRAY SOL. 20MLRIFAMICINA,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274617.0,2018-08-06,2018-08-07,56762.0,2018-08-06,MEDICAMENTOS,3304754,SPIOLTO RESPIMAT 30D SOL 226MG INH C/4,,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274617.0,2018-08-06,2018-08-07,56762.0,2018-08-06,MEDICAMENTOS,3301496,TOBRADEX 3.5GR UNGUENTO(TOBRAMICINA/DEXAMETASONA),,,1.0,1.0,0,0.0
"NADRO, S.A.P.I. DE C.V.",274617.0,2018-08-06,2018-08-07,56762.0,2018-08-06,MEDICAMENTOS,3300898,TOBRADEX GOTAS 5ML(TOBRAMICINA/DEXAMETASONA),,,1.0,1.0,0,0.0
